precision,recall
0.49945545632759747,0.8992156862745098
0.4994281980068616,0.8991176470588236
0.4994009367171332,0.8990196078431373
0.49937367245792713,0.898921568627451
0.4993464052287582,0.8988235294117647
0.49931913502914105,0.8987254901960784
0.49929186185859026,0.8986274509803922
0.49926458571662036,0.8985294117647059
0.4992373066027457,0.8984313725490196
0.4992100245164805,0.8983333333333333
0.499182739457339,0.898235294117647
0.4991554514248352,0.8981372549019608
0.499128160418483,0.8980392156862745
0.49910086643779633,0.8979411764705882
0.4990735694822888,0.897843137254902
0.4990462695514742,0.8977450980392156
0.49901896664486595,0.8976470588235295
0.49899166076197743,0.8975490196078432
0.498964351902322,0.8974509803921569
0.4989370400654129,0.8973529411764706
0.4989097252507632,0.8972549019607843
0.49888240745788587,0.8971568627450981
0.49885508668629375,0.8970588235294118
0.4988277629354997,0.8969607843137255
0.49880043620501635,0.8968627450980392
0.4987731064943563,0.8967647058823529
0.498745773803032,0.8966666666666666
0.4987184381305557,0.8965686274509804
0.4986910994764398,0.8964705882352941
0.49866375784019634,0.8963725490196078
0.4986364132213374,0.8962745098039215
0.4986090656193749,0.8961764705882352
0.49858171503382065,0.8960784313725491
0.49855436146418636,0.8959803921568628
0.49852700490998364,0.8958823529411765
0.498499645370724,0.8957843137254902
0.4984722828459188,0.8956862745098039
0.4984449173350794,0.8955882352941177
0.4984175488377169,0.8954901960784314
0.4983901773533424,0.8953921568627451
0.49836280288146695,0.8952941176470588
0.4992346380931555,0.8952941176470588
0.49920726040129026,0.8951960784313725
0.5003288031565103,0.8950980392156863
0.50030141941141,0.895
0.5002740326646936,0.8949019607843137
0.5002466429158674,0.8948039215686274
0.5002192501644376,0.8947058823529411
0.5001918544099107,0.8946078431372549
0.5001644556517926,0.8945098039215686
0.5001370538895894,0.8944117647058824
0.500109649122807,0.894313725490196
0.5000822413509513,0.8942156862745098
0.5000548305735278,0.8941176470588236
0.5000274167900423,0.8940196078431373
0.5,0.893921568627451
0.4999725802029065,0.8938235294117647
0.49994515739826695,0.8937254901960784
0.49991773158558656,0.8936274509803922
0.49989030276437035,0.8935294117647059
0.4998628709341232,0.8934313725490196
0.49983543609435,0.8933333333333333
0.49980799824455535,0.893235294117647
0.49978055738424404,0.8931372549019608
0.4997531135129204,0.8930392156862745
0.4997256666300889,0.8929411764705882
0.500054902822005,0.8929411764705882
0.5000274529182452,0.8928431372549019
0.5,0.8927450980392156
0.49997254406677283,0.8926470588235295
0.499945085118067,0.8925490196078432
0.49991762315338567,0.8924509803921569
0.499890158172232,0.8923529411764706
0.49986269017410884,0.8922549019607843
0.4998352191585192,0.8921568627450981
0.4998077451249657,0.8920588235294118
0.499780268072951,0.8919607843137255
0.4997527880019777,0.8918627450980392
0.4997253049115482,0.8917647058823529
0.49969781880116476,0.8916666666666667
0.49967032967032965,0.8915686274509804
0.499642837518545,0.8914705882352941
0.4996153423453127,0.8913725490196078
0.49958784415013463,0.8912745098039215
0.4995603429325126,0.8911764705882353
0.4995328386919483,0.891078431372549
0.4995053314279433,0.8909803921568628
0.4994778211399989,0.8908823529411765
0.4994503078276165,0.8907843137254902
0.4994227914902974,0.890686274509804
0.4993952721275426,0.8905882352941177
0.4993677497388532,0.8904901960784314
0.49934022432372993,0.8903921568627451
0.4993126958816737,0.8902941176470588
0.4992851644121852,0.8901960784313725
0.4992576299147649,0.8900980392156863
0.4992300923889133,0.89
0.49920255183413076,0.8899019607843137
0.4991750082499175,0.8898039215686274
0.4991474616357736,0.8897058823529411
0.4991199119911991,0.8896078431372549
0.49909235931569396,0.8895098039215686
0.4990648036087578,0.8894117647058823
0.49903724486989054,0.889313725490196
0.49900968309859156,0.8892156862745098
0.4989821182943604,0.8891176470588236
0.4989545504566964,0.8890196078431373
0.4989269795850988,0.888921568627451
0.4988994056790667,0.8888235294117647
